"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"14532",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1900141","regulation of oligodendrocyte apoptotic process"
"14533",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1900135","positive regulation of renin secretion into blood stream"
"14534",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0016340","calcium-dependent cell-matrix adhesion"
"14535",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0016320","endoplasmic reticulum membrane fusion"
"14536",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061764","late endosome to lysosome transport via multivesicular body sorting pathway"
"14537",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0035498","carnosine metabolic process"
"14538",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061738","late endosomal microautophagy"
"14539",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0043097","pyrimidine nucleoside salvage"
"14540",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0035483","gastric emptying"
"14541",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0035482","gastric motility"
"14542",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0043090","amino acid import"
"14543",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061724","lipophagy"
"14544",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0043084","penile erection"
"14545",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015883","FAD transport"
"14546",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015882","L-ascorbic acid transmembrane transport"
"14547",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015876","acetyl-CoA transport"
"14548",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0055026","negative regulation of cardiac muscle tissue development"
"14549",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0043052","thermotaxis"
"14550",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0009197","pyrimidine deoxyribonucleoside diphosphate biosynthetic process"
"14551",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0009196","pyrimidine deoxyribonucleoside diphosphate metabolic process"
"14552",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0009183","purine deoxyribonucleoside diphosphate biosynthetic process"
"14553",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015843","methylammonium transport"
"14554",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0043007","maintenance of rDNA"
"14555",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015819","lysine transport"
"14556",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0031022","nuclear migration along microfilament"
"14557",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046963","3'-phosphoadenosine 5'-phosphosulfate transport"
"14558",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046960","sensitization"
"14559",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0062177","radial spoke assembly"
"14560",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0062173","brexanolone metabolic process"
"14561",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0042595","behavioral response to starvation"
"14562",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097695","establishment of protein-containing complex localization to telomere"
"14563",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097694","establishment of RNA localization to telomere"
"14564",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0034964","box H/ACA RNA processing"
"14565",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904472","positive regulation of endothelin production"
"14566",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904470","regulation of endothelin production"
"14567",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1900099","negative regulation of plasma cell differentiation"
"14568",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904450","positive regulation of aspartate secretion"
"14569",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046900","tetrahydrofolylpolyglutamate metabolic process"
"14570",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0030573","bile acid catabolic process"
"14571",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010999","regulation of eIF2 alpha phosphorylation by heme"
"14572",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904448","regulation of aspartate secretion"
"14573",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904438","regulation of iron ion import across plasma membrane"
"14574",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904437","positive regulation of transferrin receptor binding"
"14575",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904435","regulation of transferrin receptor binding"
"14576",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904434","positive regulation of ferrous iron binding"
"14577",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904432","regulation of ferrous iron binding"
"14578",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904426","positive regulation of GTP binding"
"14579",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0016260","selenocysteine biosynthetic process"
"14580",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1900053","negative regulation of retinoic acid biosynthetic process"
"14581",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904400","response to Thyroid stimulating hormone"
"14582",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0016256","N-glycan processing to lysosome"
"14583",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097601","retina blood vessel maintenance"
"14584",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010949","negative regulation of intestinal phytosterol absorption"
"14585",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061698","protein deglutarylation"
"14586",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1900039","positive regulation of cellular response to hypoxia"
"14587",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061692","cellular detoxification of hydrogen peroxide"
"14588",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010920","negative regulation of inositol phosphate biosynthetic process"
"14589",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0008615","pyridoxine biosynthetic process"
"14590",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0008614","pyridoxine metabolic process"
"14591",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0008612","peptidyl-lysine modification to peptidyl-hypusine"
"14592",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903999","negative regulation of eating behavior"
"14593",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010902","positive regulation of very-low-density lipoprotein particle remodeling"
"14594",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061646","positive regulation of glutamate neurotransmitter secretion in response to membrane depolarization"
"14595",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061622","glycolytic process through glucose-1-phosphate"
"14596",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903937","response to acrylamide"
"14597",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015789","UDP-N-acetylgalactosamine transmembrane transport"
"14598",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015787","UDP-glucuronic acid transmembrane transport"
"14599",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903929","primary palate development"
"14600",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0035351","heme transmembrane transport"
"14601",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0035350","FAD transmembrane transport"
"14602",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903923","positive regulation of protein processing in phagocytic vesicle"
"14603",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903921","regulation of protein processing in phagocytic vesicle"
"14604",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903919","negative regulation of actin filament severing"
"14605",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903918","regulation of actin filament severing"
"14606",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0086097","phospholipase C-activating angiotensin-activated signaling pathway"
"14607",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903910","negative regulation of receptor clustering"
"14608",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0086092","regulation of the force of heart contraction by cardiac conduction"
"14609",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015756","fucose transmembrane transport"
"14610",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015750","pentose transmembrane transport"
"14611",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0009085","lysine biosynthetic process"
"14612",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015741","fumarate transport"
"14613",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0086054","bundle of His cell to Purkinje myocyte communication by electrical coupling"
"14614",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0086053","AV node cell to bundle of His cell communication by electrical coupling"
"14615",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046884","follicle-stimulating hormone secretion"
"14616",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015709","thiosulfate transport"
"14617",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046878","positive regulation of saliva secretion"
"14618",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0086021","SA node cell to atrial cardiac muscle cell communication by electrical coupling"
"14619",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0150147","cell-cell junction disassembly"
"14620",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0042489","negative regulation of odontogenesis of dentin-containing tooth"
"14621",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0042483","negative regulation of odontogenesis"
"14622",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904389","rod bipolar cell differentiation"
"14623",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904387","cellular response to L-phenylalanine derivative"
"14624",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046832","negative regulation of RNA export from nucleus"
"14625",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0062035","sensory perception of cold stimulus"
"14626",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0062030","negative regulation of stress granule assembly"
"14627",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0042450","arginine biosynthetic process via ornithine"
"14628",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0042441","eye pigment metabolic process"
"14629",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097536","thymus epithelium morphogenesis"
"14630",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097535","lymphoid lineage cell migration into thymus"
"14631",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0016182","synaptic vesicle budding from endosome"
"14632",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097534","lymphoid lineage cell migration"
"14633",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097528","execution phase of necroptosis"
"14634",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0042418","epinephrine biosynthetic process"
"14635",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061582","intestinal epithelial cell migration"
"14636",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0016122","xanthophyll metabolic process"
"14637",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0016121","carotene catabolic process"
"14638",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0016119","carotene metabolic process"
"14639",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903892","negative regulation of ATF6-mediated unfolded protein response"
"14640",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0016107","sesquiterpenoid catabolic process"
"14641",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0035281","pre-miRNA export from nucleus"
"14642",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0035279","miRNA-mediated gene silencing by mRNA destabilization"
"14643",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061511","centriole elongation"
"14644",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0035262","gonad morphogenesis"
"14645",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061502","early endosome to recycling endosome transport"
"14646",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0015680","protein maturation by copper ion transfer"
"14647",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0035247","peptidyl-arginine omega-N-methylation"
"14648",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903810","L-histidine import across plasma membrane"
"14649",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0150074","positive regulation of protein-glutamine gamma-glutamyltransferase activity"
"14650",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0150073","regulation of protein-glutamine gamma-glutamyltransferase activity"
"14651",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0150065","regulation of deacetylase activity"
"14652",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0150037","regulation of calcium-dependent activation of synaptic vesicle fusion"
"14653",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0150033","negative regulation of protein localization to lysosome"
"14654",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097498","endothelial tube lumen extension"
"14655",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904289","regulation of mitotic DNA damage checkpoint"
"14656",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904274","tricellular tight junction assembly"
"14657",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046725","negative regulation by virus of viral protein levels in host cell"
"14658",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046724","oxalic acid secretion"
"14659",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904270","pyroptosome complex assembly"
"14660",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097477","lateral motor column neuron migration"
"14661",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097474","retinal cone cell apoptotic process"
"14662",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097473","retinal rod cell apoptotic process"
"14663",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0042365","water-soluble vitamin catabolic process"
"14664",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046712","GDP catabolic process"
"14665",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0042351","'de novo' GDP-L-fucose biosynthetic process"
"14666",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0030389","fructosamine metabolic process"
"14667",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0042340","keratan sulfate catabolic process"
"14668",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010796","regulation of multivesicular body size"
"14669",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904245","regulation of polynucleotide adenylyltransferase activity"
"14670",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904231","positive regulation of succinate dehydrogenase activity"
"14671",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0042322","negative regulation of circadian sleep/wake cycle, REM sleep"
"14672",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904229","regulation of succinate dehydrogenase activity"
"14673",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904222","positive regulation of serine C-palmitoyltransferase activity"
"14674",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904219","positive regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity"
"14675",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904217","regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity"
"14676",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0016068","type I hypersensitivity"
"14677",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904211","membrane protein proteolysis involved in retrograde protein transport, ER to cytosol"
"14678",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0042309","homoiothermy"
"14679",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904204","regulation of skeletal muscle hypertrophy"
"14680",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904200","iodide transmembrane transport"
"14681",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0030329","prenylcysteine metabolic process"
"14682",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0030328","prenylcysteine catabolic process"
"14683",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010747","positive regulation of long-chain fatty acid import across plasma membrane"
"14684",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010734","negative regulation of protein glutathionylation"
"14685",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010732","regulation of protein glutathionylation"
"14686",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0016031","tRNA import into mitochondrion"
"14687",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0039585","PKR/eIFalpha signaling"
"14688",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903797","positive regulation of inorganic anion transmembrane transport"
"14689",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903795","regulation of inorganic anion transmembrane transport"
"14690",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010705","meiotic DNA double-strand break processing involved in reciprocal meiotic recombination"
"14691",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903786","regulation of glutathione biosynthetic process"
"14692",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0019988","charged-tRNA amino acid modification"
"14693",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903744","positive regulation of anterograde synaptic vesicle transport"
"14694",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903742","regulation of anterograde synaptic vesicle transport"
"14695",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903723","negative regulation of centriole elongation"
"14696",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903713","asparagine transmembrane transport"
"14697",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0035128","post-embryonic forelimb morphogenesis"
"14698",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046684","response to pyrethroid"
"14699",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060940","epithelial to mesenchymal transition involved in cardiac fibroblast development"
"14700",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060929","atrioventricular node cell fate commitment"
"14701",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060915","mesenchymal cell differentiation involved in lung development"
"14702",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060912","cardiac cell fate specification"
"14703",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904187","regulation of transformation of host cell by virus"
"14704",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060903","positive regulation of meiosis I"
"14705",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097378","dorsal spinal cord interneuron axon guidance"
"14706",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046619","lens placode formation involved in camera-type eye formation"
"14707",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904161","DNA synthesis involved in UV-damage excision repair"
"14708",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904157","DN4 thymocyte differentiation"
"14709",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097359","UDP-glucosylation"
"14710",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010694","positive regulation of alkaline phosphatase activity"
"14711",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010692","regulation of alkaline phosphatase activity"
"14712",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097343","ripoptosome assembly"
"14713",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097323","B cell adhesion"
"14714",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0030237","female sex determination"
"14715",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904106","protein localization to microvillus"
"14716",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904105","positive regulation of convergent extension involved in gastrulation"
"14717",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904103","regulation of convergent extension involved in gastrulation"
"14718",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097309","cap1 mRNA methylation"
"14719",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0030221","basophil differentiation"
"14720",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061379","inferior colliculus development"
"14721",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061378","corpora quadrigemina development"
"14722",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0008315","G2/MI transition of meiotic cell cycle"
"14723",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010615","positive regulation of cardiac muscle adaptation"
"14724",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061367","behavioral response to acetic acid induced pain"
"14725",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010607","negative regulation of cytoplasmic mRNA processing body assembly"
"14726",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061344","regulation of cell adhesion involved in heart morphogenesis"
"14727",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0019878","lysine biosynthetic process via aminoadipic acid"
"14728",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061314","Notch signaling involved in heart development"
"14729",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903645","negative regulation of chaperone-mediated protein folding"
"14730",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0061300","cerebellum vasculature development"
"14731",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0035039","male pronucleus assembly"
"14732",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060887","limb epidermis development"
"14733",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060876","semicircular canal formation"
"14734",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046586","regulation of calcium-dependent cell-cell adhesion"
"14735",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060857","establishment of glial blood-brain barrier"
"14736",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060844","arterial endothelial cell fate commitment"
"14737",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046544","development of secondary male sexual characteristics"
"14738",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097291","renal phosphate ion absorption"
"14739",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046511","sphinganine biosynthetic process"
"14740",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0030187","melatonin biosynthetic process"
"14741",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0030186","melatonin metabolic process"
"14742",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904057","negative regulation of sensory perception of pain"
"14743",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904056","positive regulation of cholangiocyte proliferation"
"14744",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046502","uroporphyrinogen III metabolic process"
"14745",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0008295","spermidine biosynthetic process"
"14746",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904048","regulation of spontaneous neurotransmitter secretion"
"14747",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0010585","glutamine secretion"
"14748",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0034517","ribophagy"
"14749",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0034516","response to vitamin B6"
"14750",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0034514","mitochondrial unfolded protein response"
"14751",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904027","negative regulation of collagen fibril organization"
"14752",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904024","negative regulation of glucose catabolic process to lactate via pyruvate"
"14753",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1904021","negative regulation of G protein-coupled receptor internalization"
"14754",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0002946","tRNA C5-cytosine methylation"
"14755",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0002940","tRNA N2-guanine methylation"
"14756",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903567","regulation of protein localization to ciliary membrane"
"14757",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903538","regulation of meiotic cell cycle process involved in oocyte maturation"
"14758",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903526","negative regulation of membrane tubulation"
"14759",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903518","positive regulation of single strand break repair"
"14760",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903515","calcium ion transport from cytosol to endoplasmic reticulum"
"14761",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:1903512","phytanic acid metabolic process"
"14762",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060785","regulation of apoptosis involved in tissue homeostasis"
"14763",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0003366","cell-matrix adhesion involved in ameboidal cell migration"
"14764",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0072740","cellular response to anisomycin"
"14765",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046498","S-adenosylhomocysteine metabolic process"
"14766",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0072738","cellular response to diamide"
"14767",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0072737","response to diamide"
"14768",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0003343","septum transversum development"
"14769",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0003342","proepicardium development"
"14770",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0003340","negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis"
"14771",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0072720","response to dithiothreitol"
"14772",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046478","lactosylceramide metabolic process"
"14773",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0003329","pancreatic PP cell fate commitment"
"14774",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0003326","pancreatic A cell fate commitment"
"14775",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060730","regulation of intestinal epithelial structure maintenance"
"14776",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0003312","pancreatic PP cell differentiation"
"14777",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0003311","pancreatic D cell differentiation"
"14778",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0046449","creatinine metabolic process"
"14779",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0034477","U6 snRNA 3'-end processing"
"14780",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0034465","response to carbon monoxide"
"14781",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060702","negative regulation of endoribonuclease activity"
"14782",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0060701","negative regulation of ribonuclease activity"
"14783",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0034445","negative regulation of plasma lipoprotein oxidation"
"14784",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0034444","regulation of plasma lipoprotein oxidation"
"14785",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0034442","regulation of lipoprotein oxidation"
"14786",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0097156","fasciculation of motor neuron axon"
"14787",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0014852","regulation of skeletal muscle contraction by neural stimulation via neuromuscular junction"
"14788",0,0,1,0.156565656565657,2,1.00000000005244,"-","GO:0014849","ureter smooth muscle contraction"
