"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"14547",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0060061","Spemann organizer formation"
"14548",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000546","positive regulation of endothelial cell chemotaxis to fibroblast growth factor"
"14549",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0038171","cannabinoid signaling pathway"
"14550",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0072021","ascending thin limb development"
"14551",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0038162","erythropoietin-mediated signaling pathway"
"14552",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0038157","granulocyte-macrophage colony-stimulating factor signaling pathway"
"14553",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0052422","modulation by host of symbiont catalytic activity"
"14554",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0038145","macrophage colony-stimulating factor signaling pathway"
"14555",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0060024","rhythmic synaptic transmission"
"14556",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0060018","astrocyte fate commitment"
"14557",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0060012","synaptic transmission, glycinergic"
"14558",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006583","melanin biosynthetic process from tyrosine"
"14559",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032826","regulation of natural killer cell differentiation involved in immune response"
"14560",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0060005","vestibular reflex"
"14561",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006574","valine catabolic process"
"14562",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0038116","chemokine (C-C motif) ligand 21 signaling pathway"
"14563",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006562","proline catabolic process"
"14564",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0038108","negative regulation of appetite by leptin-mediated signaling pathway"
"14565",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1902310","positive regulation of peptidyl-serine dephosphorylation"
"14566",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006556","S-adenosylmethionine biosynthetic process"
"14567",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006550","isoleucine catabolic process"
"14568",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006537","glutamate biosynthetic process"
"14569",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0002175","protein localization to paranode region of axon"
"14570",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006526","arginine biosynthetic process"
"14571",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0002143","tRNA wobble position uridine thiolation"
"14572",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051946","regulation of glutamate uptake involved in transmission of nerve impulse"
"14573",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051941","regulation of amino acid uptake involved in synaptic transmission"
"14574",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990839","response to endothelin"
"14575",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051936","gamma-aminobutyric acid reuptake"
"14576",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071500","cellular response to nitrosative stress"
"14577",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051919","positive regulation of fibrinolysis"
"14578",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990809","endoplasmic reticulum tubular network membrane organization"
"14579",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901843","positive regulation of high voltage-gated calcium channel activity"
"14580",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901837","negative regulation of transcription of nucleolar large rRNA by RNA polymerase I"
"14581",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090669","telomerase RNA stabilization"
"14582",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0140469","GCN2-mediated signaling"
"14583",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0140468","HRI-mediated signaling"
"14584",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000492","regulation of interleukin-18-mediated signaling pathway"
"14585",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090601","enucleation"
"14586",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0160021","maternal-to-zygotic transition of gene expression"
"14587",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0140447","cytokine precursor processing"
"14588",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0044771","meiotic cell cycle phase transition"
"14589",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032765","positive regulation of mast cell cytokine production"
"14590",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0038060","nitric oxide-cGMP-mediated signaling pathway"
"14591",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0044727","epigenetic programing of male pronucleus"
"14592",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0044726","epigenetic programing of female pronucleus"
"14593",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1902262","apoptotic process involved in blood vessel morphogenesis"
"14594",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000410","regulation of thymocyte migration"
"14595",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006499","N-terminal protein myristoylation"
"14596",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000409","positive regulation of T cell extravasation"
"14597",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0038020","insulin receptor recycling"
"14598",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1902226","regulation of macrophage colony-stimulating factor signaling pathway"
"14599",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032701","negative regulation of interleukin-18 production"
"14600",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071484","cellular response to light intensity"
"14601",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071477","cellular hypotonic salinity response"
"14602",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1902202","regulation of hepatocyte growth factor receptor signaling pathway"
"14603",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0014056","regulation of acetylcholine secretion, neurotransmission"
"14604",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0014054","positive regulation of gamma-aminobutyric acid secretion"
"14605",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051891","positive regulation of cardioblast differentiation"
"14606",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006432","phenylalanyl-tRNA aminoacylation"
"14607",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0014028","notochord formation"
"14608",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006408","snRNA export from nucleus"
"14609",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006404","RNA import into nucleus"
"14610",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0014005","microglia development"
"14611",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990743","protein sialylation"
"14612",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0002038","positive regulation of L-glutamate import across plasma membrane"
"14613",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051835","positive regulation of synapse structural plasticity"
"14614",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0045163","clustering of voltage-gated potassium channels"
"14615",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0002001","renin secretion into blood stream"
"14616",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090598","male anatomical structure morphogenesis"
"14617",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990708","conditioned place preference"
"14618",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0005985","sucrose metabolic process"
"14619",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0033153","T cell receptor V(D)J recombination"
"14620",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0033132","negative regulation of glucokinase activity"
"14621",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070949","regulation of neutrophil mediated killing of symbiont cell"
"14622",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0001555","oocyte growth"
"14623",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070901","mitochondrial tRNA methylation"
"14624",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000360","negative regulation of binding of sperm to zona pellucida"
"14625",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000346","negative regulation of hepatocyte proliferation"
"14626",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000342","negative regulation of chemokine (C-X-C motif) ligand 2 production"
"14627",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1902174","positive regulation of keratinocyte apoptotic process"
"14628",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0018377","protein myristoylation"
"14629",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006391","transcription initiation at mitochondrial promoter"
"14630",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0018335","protein succinylation"
"14631",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071395","cellular response to jasmonic acid stimulus"
"14632",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0075732","viral penetration into host nucleus"
"14633",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051794","regulation of timing of catagen"
"14634",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051790","short-chain fatty acid biosynthetic process"
"14635",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071344","diphosphate metabolic process"
"14636",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051754","meiotic sister chromatid cohesion, centromeric"
"14637",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901687","glutathione derivative biosynthetic process"
"14638",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901685","glutathione derivative metabolic process"
"14639",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071317","cellular response to isoquinoline alkaloid"
"14640",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901668","regulation of superoxide dismutase activity"
"14641",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051728","cell cycle switching, mitotic to meiotic cell cycle"
"14642",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901634","positive regulation of synaptic vesicle membrane organization"
"14643",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0045007","depurination"
"14644",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0033031","positive regulation of neutrophil apoptotic process"
"14645",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0033007","negative regulation of mast cell activation involved in immune response"
"14646",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070831","basement membrane assembly"
"14647",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000298","regulation of Rho-dependent protein serine/threonine kinase activity"
"14648",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000295","regulation of hydrogen peroxide catabolic process"
"14649",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090403","oxidative stress-induced premature senescence"
"14650",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0048936","peripheral nervous system neuron axonogenesis"
"14651",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070813","hydrogen sulfide metabolic process"
"14652",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000255","negative regulation of male germ cell proliferation"
"14653",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0140213","negative regulation of long-chain fatty acid import into cell"
"14654",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1902080","regulation of calcium ion import into sarcoplasmic reticulum"
"14655",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1902044","regulation of Fas signaling pathway"
"14656",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006273","lagging strand elongation"
"14657",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006272","leading strand elongation"
"14658",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1902024","L-histidine transport"
"14659",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0000964","mitochondrial RNA 5'-end processing"
"14660",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1902020","negative regulation of cilium-dependent cell motility"
"14661",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071279","cellular response to cobalt ion"
"14662",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006235","dTTP biosynthetic process"
"14663",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006225","UDP biosynthetic process"
"14664",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071228","cellular response to tumor cell"
"14665",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1905940","negative regulation of gonad development"
"14666",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1905937","negative regulation of germ cell proliferation"
"14667",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071205","protein localization to juxtaparanode region of axon"
"14668",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901563","response to camptothecin"
"14669",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990523","bone regeneration"
"14670",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1905913","negative regulation of calcium ion export across plasma membrane"
"14671",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051615","histamine uptake"
"14672",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051611","regulation of serotonin uptake"
"14673",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0048861","leukemia inhibitory factor signaling pathway"
"14674",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0048852","diencephalon morphogenesis"
"14675",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0140157","ammonium import across plasma membrane"
"14676",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0140141","mitochondrial potassium ion transmembrane transport"
"14677",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0048808","male genitalia morphogenesis"
"14678",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000152","regulation of ubiquitin-specific protease activity"
"14679",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0018199","peptidyl-glutamine modification"
"14680",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0099542","trans-synaptic signaling by endocannabinoid"
"14681",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0099541","trans-synaptic signaling by lipid"
"14682",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032462","regulation of protein homooligomerization"
"14683",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032461","positive regulation of protein oligomerization"
"14684",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0099527","postsynapse to nucleus signaling pathway"
"14685",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032447","protein urmylation"
"14686",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0099502","calcium-dependent activation of synaptic vesicle fusion"
"14687",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032423","regulation of mismatch repair"
"14688",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006154","adenosine catabolic process"
"14689",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006145","purine nucleobase catabolic process"
"14690",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051562","negative regulation of mitochondrial calcium ion concentration"
"14691",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1905857","positive regulation of pentose-phosphate shunt"
"14692",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071106","adenosine 3',5'-bisphosphate transmembrane transport"
"14693",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090296","regulation of mitochondrial DNA replication"
"14694",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090290","positive regulation of osteoclast proliferation"
"14695",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990408","calcitonin gene-related peptide receptor signaling pathway"
"14696",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090259","regulation of retinal ganglion cell axon guidance"
"14697",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090258","negative regulation of mitochondrial fission"
"14698",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901403","positive regulation of tetrapyrrole metabolic process"
"14699",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090244","Wnt signaling pathway involved in somitogenesis"
"14700",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070668","positive regulation of mast cell proliferation"
"14701",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070662","mast cell proliferation"
"14702",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090230","regulation of centromere complex assembly"
"14703",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090210","regulation of establishment of blood-brain barrier"
"14704",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070634","transepithelial ammonium transport"
"14705",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000065","negative regulation of cortisol biosynthetic process"
"14706",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032385","positive regulation of intracellular cholesterol transport"
"14707",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032382","positive regulation of intracellular sterol transport"
"14708",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032348","negative regulation of aldosterone biosynthetic process"
"14709",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032345","negative regulation of aldosterone metabolic process"
"14710",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:2000015","regulation of determination of dorsal identity"
"14711",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006058","mannoprotein catabolic process"
"14712",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0006056","mannoprotein metabolic process"
"14713",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071072","negative regulation of phospholipid biosynthetic process"
"14714",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0000730","DNA recombinase assembly"
"14715",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071047","polyadenylation-dependent mRNA catabolic process"
"14716",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0071042","nuclear polyadenylation-dependent mRNA catabolic process"
"14717",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0098967","exocytic insertion of neurotransmitter receptor to postsynaptic membrane"
"14718",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051464","positive regulation of cortisol secretion"
"14719",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0009996","negative regulation of cell fate specification"
"14720",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901390","positive regulation of transforming growth factor beta activation"
"14721",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0031860","telomeric 3' overhang formation"
"14722",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0098910","regulation of atrial cardiac muscle cell action potential"
"14723",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0009946","proximal/distal axis specification"
"14724",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090170","regulation of Golgi inheritance"
"14725",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901318","negative regulation of flagellated sperm motility"
"14726",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0009912","auditory receptor cell fate commitment"
"14727",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0050975","sensory perception of touch"
"14728",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0048642","negative regulation of skeletal muscle tissue development"
"14729",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0048627","myoblast development"
"14730",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0106077","histone succinylation"
"14731",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0050923","regulation of negative chemotaxis"
"14732",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032286","central nervous system myelin maintenance"
"14733",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0050914","sensory perception of salty taste"
"14734",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0044245","polysaccharide digestion"
"14735",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032275","luteinizing hormone secretion"
"14736",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1900825","regulation of membrane depolarization during cardiac muscle cell action potential"
"14737",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0044205","'de novo' UMP biosynthetic process"
"14738",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032202","telomere assembly"
"14739",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1905686","positive regulation of plasma membrane repair"
"14740",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051387","negative regulation of neurotrophin TRK receptor signaling pathway"
"14741",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1905673","positive regulation of lysosome organization"
"14742",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1905672","negative regulation of lysosome organization"
"14743",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051344","negative regulation of cyclic-nucleotide phosphodiesterase activity"
"14744",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051343","positive regulation of cyclic-nucleotide phosphodiesterase activity"
"14745",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1905636","positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding"
"14746",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901258","positive regulation of macrophage colony-stimulating factor production"
"14747",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051307","meiotic chromosome separation"
"14748",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090086","negative regulation of protein deubiquitination"
"14749",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090076","relaxation of skeletal muscle"
"14750",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0050893","sensory processing"
"14751",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090038","negative regulation of protein kinase C signaling"
"14752",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090031","positive regulation of steroid hormone biosynthetic process"
"14753",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0090024","negative regulation of neutrophil chemotaxis"
"14754",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070433","negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway"
"14755",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070428","regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway"
"14756",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070425","negative regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway"
"14757",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032185","septin cytoskeleton organization"
"14758",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0120222","regulation of blastocyst development"
"14759",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1900738","positive regulation of phospholipase C-activating G protein-coupled receptor signaling pathway"
"14760",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032100","positive regulation of appetite"
"14761",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990182","exosomal secretion"
"14762",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990180","mitochondrial tRNA 3'-end processing"
"14763",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990168","protein K33-linked deubiquitination"
"14764",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990167","protein K27-linked deubiquitination"
"14765",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0009794","regulation of mitotic cell cycle, embryonic"
"14766",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0043622","cortical microtubule organization"
"14767",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0098728","germline stem cell asymmetric division"
"14768",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0098722","asymmetric stem cell division"
"14769",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0009753","response to jasmonic acid"
"14770",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0043606","formamide metabolic process"
"14771",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0031632","positive regulation of synaptic vesicle fusion to presynaptic active zone membrane"
"14772",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1901143","insulin catabolic process"
"14773",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070384","Harderian gland development"
"14774",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0070346","positive regulation of fat cell proliferation"
"14775",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0036491","regulation of translation initiation in response to endoplasmic reticulum stress"
"14776",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0099191","trans-synaptic signaling by BDNF"
"14777",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0050747","positive regulation of lipoprotein metabolic process"
"14778",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0036466","synaptic vesicle recycling via endosome"
"14779",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0099179","regulation of synaptic membrane adhesion"
"14780",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032097","positive regulation of response to food"
"14781",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0032079","positive regulation of endodeoxyribonuclease activity"
"14782",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0000455","enzyme-directed rRNA pseudouridine synthesis"
"14783",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990086","lens fiber cell apoptotic process"
"14784",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990079","cartilage homeostasis"
"14785",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0031587","positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity"
"14786",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1905457","negative regulation of lymphoid progenitor cell differentiation"
"14787",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0035930","corticosteroid hormone secretion"
"14788",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1905443","regulation of clathrin coat assembly"
"14789",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990049","retrograde neuronal dense core vesicle transport"
"14790",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990048","anterograde neuronal dense core vesicle transport"
"14791",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1990044","protein localization to lipid droplet"
"14792",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051138","positive regulation of NK T cell differentiation"
"14793",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0035910","ascending aorta morphogenesis"
"14794",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:1905429","response to glycine"
"14795",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0051124","synaptic assembly at neuromuscular junction"
"14796",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0035900","response to isolation stress"
"14797",0,0,1,0.0662393162393162,4,1.00000000000252,"-","GO:0043503","skeletal muscle fiber adaptation"
