"","number_in_list","fold_enrichment","fdr","expected","number_in_reference","pValue","plus_minus","term.id","term.label"
"12048",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0044828","negative regulation by host of viral genome replication"
"12049",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0060020","Bergmann glial cell differentiation"
"12050",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0006568","tryptophan metabolic process"
"12051",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore"
"12052",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0014049","positive regulation of glutamate secretion"
"12053",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0002031","G protein-coupled receptor internalization"
"12054",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0051838","cytolysis by host of symbiont cells"
"12055",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:2000344","positive regulation of acrosome reaction"
"12056",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0018342","protein prenylation"
"12057",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0071349","cellular response to interleukin-12"
"12058",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0006309","apoptotic DNA fragmentation"
"12059",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0071313","cellular response to caffeine"
"12060",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0070778","L-aspartate transmembrane transport"
"12061",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0006183","GTP biosynthetic process"
"12062",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0044346","fibroblast apoptotic process"
"12063",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:2000035","regulation of stem cell division"
"12064",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0051469","vesicle fusion with vacuole"
"12065",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0090161","Golgi ribbon formation"
"12066",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0036490","regulation of translation in response to endoplasmic reticulum stress"
"12067",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0032000","positive regulation of fatty acid beta-oxidation"
"12068",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0051095","regulation of helicase activity"
"12069",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0051081","nuclear membrane disassembly"
"12070",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0070189","kynurenine metabolic process"
"12071",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0042989","sequestering of actin monomers"
"12072",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0042795","snRNA transcription by RNA polymerase II"
"12073",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:1904672","regulation of somatic stem cell population maintenance"
"12074",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0009251","glucan catabolic process"
"12075",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0061763","multivesicular body-lysosome fusion"
"12076",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0009170","purine deoxyribonucleoside monophosphate metabolic process"
"12077",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0034975","protein folding in endoplasmic reticulum"
"12078",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0046689","response to mercury ion"
"12079",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0060920","cardiac pacemaker cell differentiation"
"12080",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0097354","prenylation"
"12081",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0035022","positive regulation of Rac protein signal transduction"
"12082",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0097267","omega-hydroxylase P450 pathway"
"12083",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0030167","proteoglycan catabolic process"
"12084",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0072711","cellular response to hydroxyurea"
"12085",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0034454","microtubule anchoring at centrosome"
"12086",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0014870","response to muscle inactivity"
"12087",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0010459","negative regulation of heart rate"
"12088",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0010455","positive regulation of cell fate commitment"
"12089",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0097107","postsynaptic density assembly"
"12090",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0021903","rostrocaudal neural tube patterning"
"12091",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0060623","regulation of chromosome condensation"
"12092",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0046349","amino sugar biosynthetic process"
"12093",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0002725","negative regulation of T cell cytokine production"
"12094",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0060581","cell fate commitment involved in pattern specification"
"12095",1,0.740213523131673,1,1.35096153846154,11,1.00000000004612,"-","GO:0060579","ventral spinal cord interneuron fate commitment"
"12096",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0010265","SCF complex assembly"
"12097",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0045796","negative regulation of intestinal cholesterol absorption"
"12098",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0045764","positive regulation of amino acid metabolic process"
"12099",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019483","beta-alanine biosynthetic process"
"12100",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0045720","negative regulation of integrin biosynthetic process"
"12101",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021784","postganglionic parasympathetic fiber development"
"12102",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019478","D-amino acid catabolic process"
"12103",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0007493","endodermal cell fate determination"
"12104",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1903244","positive regulation of cardiac muscle hypertrophy in response to stress"
"12105",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021754","facial nucleus development"
"12106",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0039017","pattern specification involved in pronephros development"
"12107",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0140973","positive regulation of AIM2 inflammasome complex assembly"
"12108",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0140970","AIM2 inflammasome complex assembly"
"12109",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0039003","pronephric field specification"
"12110",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072489","methylammonium transmembrane transport"
"12111",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019427","acetyl-CoA biosynthetic process from acetate"
"12112",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0140965","secondary piRNA processing"
"12113",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021722","superior olivary nucleus maturation"
"12114",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019417","sulfur oxidation"
"12115",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019413","acetate biosynthetic process"
"12116",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021718","superior olivary nucleus development"
"12117",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000982","positive regulation of inner ear receptor cell differentiation"
"12118",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0007439","ectodermal digestive tract development"
"12119",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0003064","regulation of heart rate by hormone"
"12120",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060471","cortical granule exocytosis"
"12121",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0003050","regulation of systemic arterial blood pressure by atrial natriuretic peptide"
"12122",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060466","activation of meiosis involved in egg activation"
"12123",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060459","left lung development"
"12124",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060458","right lung development"
"12125",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0018993","somatic sex determination"
"12126",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0046168","glycerol-3-phosphate catabolic process"
"12127",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1902766","skeletal muscle satellite cell migration"
"12128",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060434","bronchus morphogenesis"
"12129",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1902761","positive regulation of chondrocyte development"
"12130",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0003017","lymph circulation"
"12131",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0018963","phthalate metabolic process"
"12132",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002590","negative regulation of antigen processing and presentation of peptide antigen via MHC class I"
"12133",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002589","regulation of antigen processing and presentation of peptide antigen via MHC class I"
"12134",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002587","negative regulation of antigen processing and presentation of peptide antigen via MHC class II"
"12135",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0034127","regulation of MyD88-independent toll-like receptor signaling pathway"
"12136",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0071963","establishment or maintenance of cell polarity regulating cell shape"
"12137",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0071955","recycling endosome to Golgi transport"
"12138",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002554","serotonin secretion by platelet"
"12139",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002542","Factor XII activation"
"12140",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002540","leukotriene production involved in inflammatory response"
"12141",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002538","arachidonic acid metabolite production involved in inflammatory response"
"12142",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002536","respiratory burst involved in inflammatory response"
"12143",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0010142","farnesyl diphosphate biosynthetic process, mevalonate pathway"
"12144",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0033696","heterochromatin boundary formation"
"12145",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019391","glucuronoside catabolic process"
"12146",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0045633","positive regulation of mechanoreceptor differentiation"
"12147",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1903181","positive regulation of dopamine biosynthetic process"
"12148",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021698","cerebellar cortex structural organization"
"12149",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021693","cerebellar Purkinje cell layer structural organization"
"12150",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019389","glucuronoside metabolic process"
"12151",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021691","cerebellar Purkinje cell layer maturation"
"12152",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1903173","fatty alcohol metabolic process"
"12153",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021687","cerebellar molecular layer morphogenesis"
"12154",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021679","cerebellar molecular layer development"
"12155",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2001311","lysobisphosphatidic acid metabolic process"
"12156",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0045609","positive regulation of inner ear auditory receptor cell differentiation"
"12157",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0033633","negative regulation of cell-cell adhesion mediated by integrin"
"12158",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2001304","lipoxin B4 metabolic process"
"12159",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0140896","cGAS/STING signaling pathway"
"12160",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0033626","positive regulation of integrin activation by cell surface receptor linked signal transduction"
"12161",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021658","rhombomere 3 morphogenesis"
"12162",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019343","cysteine biosynthetic process via cystathionine"
"12163",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021633","optic nerve structural organization"
"12164",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021630","olfactory nerve maturation"
"12165",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1903109","positive regulation of mitochondrial transcription"
"12166",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0007349","cellularization"
"12167",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019303","D-ribose catabolic process"
"12168",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000854","positive regulation of corticosterone secretion"
"12169",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0046084","adenine biosynthetic process"
"12170",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060358","negative regulation of leucine import"
"12171",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060357","regulation of leucine import"
"12172",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1902688","regulation of NAD metabolic process"
"12173",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0046066","dGDP metabolic process"
"12174",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0046061","dATP catabolic process"
"12175",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072305","negative regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis"
"12176",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072304","regulation of mesenchymal cell apoptotic process involved in metanephric nephron morphogenesis"
"12177",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072301","regulation of metanephric glomerular mesangial cell proliferation"
"12178",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1902668","negative regulation of axon guidance"
"12179",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0018872","arsonoacetate metabolic process"
"12180",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0046056","dADP metabolic process"
"12181",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000818","negative regulation of myoblast proliferation"
"12182",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000805","negative regulation of termination of RNA polymerase II transcription, poly(A)-coupled"
"12183",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0046041","ITP metabolic process"
"12184",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0006864","pyrimidine nucleotide transport"
"12185",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0046010","positive regulation of circadian sleep/wake cycle, non-REM sleep"
"12186",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1902616","acyl carnitine transmembrane transport"
"12187",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002491","antigen processing and presentation of endogenous peptide antigen via MHC class II"
"12188",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0006844","acyl carnitine transport"
"12189",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002485","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent"
"12190",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002481","antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent"
"12191",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0110111","negative regulation of animal organ morphogenesis"
"12192",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0010085","polarity specification of proximal/distal axis"
"12193",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002465","peripheral tolerance induction"
"12194",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0071846","actin filament debranching"
"12195",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002450","B cell antigen processing and presentation"
"12196",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0071838","cell proliferation in bone marrow"
"12197",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2001295","malonyl-CoA biosynthetic process"
"12198",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0045585","positive regulation of cytotoxic T cell differentiation"
"12199",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002432","granuloma formation"
"12200",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2001272","positive regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis"
"12201",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0033595","response to genistein"
"12202",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1903094","negative regulation of protein K48-linked deubiquitination"
"12203",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0033567","DNA replication, Okazaki fragment processing"
"12204",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021589","cerebellum structural organization"
"12205",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021586","pons maturation"
"12206",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1903060","negative regulation of protein lipidation"
"12207",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021577","hindbrain structural organization"
"12208",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021570","rhombomere 4 development"
"12209",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019264","glycine biosynthetic process from serine"
"12210",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0001997","positive regulation of the force of heart contraction by epinephrine-norepinephrine"
"12211",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0001994","norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure"
"12212",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0007291","sperm individualization"
"12213",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021568","rhombomere 2 development"
"12214",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1903048","regulation of acetylcholine-gated cation channel activity"
"12215",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0001983","baroreceptor response to increased systemic arterial blood pressure"
"12216",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0001978","regulation of systemic arterial blood pressure by carotid sinus baroreceptor feedback"
"12217",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0001971","negative regulation of activation of membrane attack complex"
"12218",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1903026","negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding"
"12219",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0021526","medial motor column neuron differentiation"
"12220",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072278","metanephric comma-shaped body morphogenesis"
"12221",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1903006","positive regulation of protein K63-linked deubiquitination"
"12222",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1903004","regulation of protein K63-linked deubiquitination"
"12223",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0140744","negative regulation of lncRNA transcription"
"12224",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0140743","regulation of lncRNA transcription"
"12225",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072254","metanephric glomerular mesangial cell differentiation"
"12226",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060281","regulation of oocyte development"
"12227",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072233","metanephric thick ascending limb development"
"12228",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060265","positive regulation of respiratory burst involved in inflammatory response"
"12229",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072229","metanephric proximal convoluted tubule development"
"12230",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000744","positive regulation of anterior head development"
"12231",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000742","regulation of anterior head development"
"12232",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000740","negative regulation of mesenchymal stem cell differentiation"
"12233",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0110097","regulation of calcium import into the mitochondrion"
"12234",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072209","metanephric mesangial cell differentiation"
"12235",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000722","regulation of cardiac vascular smooth muscle cell differentiation"
"12236",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000718","regulation of maintenance of mitotic sister chromatid cohesion, centromeric"
"12237",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1902559","3'-phospho-5'-adenylyl sulfate transmembrane transport"
"12238",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1902558","5'-adenylyl sulfate transmembrane transport"
"12239",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000707","positive regulation of dense core granule biogenesis"
"12240",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0110064","lncRNA catabolic process"
"12241",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0006789","bilirubin conjugation"
"12242",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0006780","uroporphyrinogen III biosynthetic process"
"12243",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1902530","positive regulation of protein linear polyubiquitination"
"12244",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1902528","regulation of protein linear polyubiquitination"
"12245",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0006741","NADP biosynthetic process"
"12246",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0006722","triterpenoid metabolic process"
"12247",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002362","CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment"
"12248",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002358","B cell homeostatic proliferation"
"12249",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002352","B cell negative selection"
"12250",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002337","B-1a B cell differentiation"
"12251",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002332","transitional stage B cell differentiation"
"12252",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0071707","immunoglobulin heavy chain V-D-J recombination"
"12253",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0141113","negative regulation of Wnt signaling pathway, planar cell polarity pathway"
"12254",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2001142","nicotinate transport"
"12255",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2001112","regulation of cellular response to hepatocyte growth factor stimulus"
"12256",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2001107","negative regulation of Rho guanyl-nucleotide exchange factor activity"
"12257",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0001887","selenium compound metabolic process"
"12258",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0001866","NK T cell proliferation"
"12259",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072183","negative regulation of nephron tubule epithelial cell differentiation"
"12260",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0007147","female meiosis II"
"12261",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072166","posterior mesonephric tubule development"
"12262",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0140647","P450-containing electron transport chain"
"12263",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072160","nephron tubule epithelial cell differentiation"
"12264",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0001831","trophectodermal cellular morphogenesis"
"12265",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060197","cloacal septation"
"12266",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0007135","meiosis II"
"12267",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000673","positive regulation of motor neuron apoptotic process"
"12268",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060183","apelin receptor signaling pathway"
"12269",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0001813","regulation of antibody-dependent cellular cytotoxicity"
"12270",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0001810","regulation of type I hypersensitivity"
"12271",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0032980","keratinocyte activation"
"12272",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000654","regulation of cellular response to testosterone stimulus"
"12273",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072134","nephrogenic mesenchyme morphogenesis"
"12274",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060163","subpallium neuron fate commitment"
"12275",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1902492","positive regulation of sperm capacitation"
"12276",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000642","negative regulation of early endosome to late endosome transport"
"12277",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000640","positive regulation of SREBP signaling pathway"
"12278",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:1902483","cytotoxic T cell pyroptotic process"
"12279",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060152","microtubule-based peroxisome localization"
"12280",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060151","peroxisome localization"
"12281",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2000633","positive regulation of pre-miRNA processing"
"12282",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072110","glomerular mesangial cell proliferation"
"12283",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0072105","ureteric peristalsis"
"12284",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0060125","negative regulation of growth hormone secretion"
"12285",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0006683","galactosylceramide catabolic process"
"12286",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002276","basophil activation involved in immune response"
"12287",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0002273","plasmacytoid dendritic cell differentiation"
"12288",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0006601","creatine biosynthetic process"
"12289",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2001076","positive regulation of metanephric ureteric bud development"
"12290",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2001074","regulation of metanephric ureteric bud development"
"12291",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0033385","geranylgeranyl diphosphate metabolic process"
"12292",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0033384","geranyl diphosphate biosynthetic process"
"12293",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0033364","mast cell secretory granule organization"
"12294",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019085","early viral transcription"
"12295",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:0019075","virus maturation"
"12296",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2001019","positive regulation of retrograde axon cargo transport"
"12297",0,0,1,0.245629370629371,2,1.00000000004726,"-","GO:2001017","regulation of retrograde axon cargo transport"
